nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
2149,4044,blog,,Save the Date,8,1,1260828156,1262720676,0,1,0,0,0,0
2946,5755,blog,,Save the Date,8,1,1272574024,1272669349,0,1,0,0,0,0
3040,5986,blog,,Save the Date,8,1,1274056212,1274201160,0,1,0,0,0,0
3194,6341,blog,,Save the Date,8,1,1276730527,1276792287,0,1,0,0,0,0
3271,6538,blog,,Save the Date,4,1,1278958553,1278966478,0,1,0,0,0,0
3373,6758,blog,,Save the Date,4,1,1281133783,1281387070,0,1,0,0,0,0
3445,6916,blog,,Save the Date,4,1,1283805299,1283988902,0,1,0,0,0,0
3605,7267,blog,,Save the Date,4,1,1286488652,1286488652,0,1,0,0,0,0
3685,7429,blog,,Save the Date,4,1,1287855658,1287855658,0,1,0,0,0,0
3698,7464,blog,,Save the Date,4,1,1288389744,1288389744,0,1,0,0,0,0
7278,13444,blog,,Save the Date,4,1,1358980792,1373667880,0,0,0,0,0,0
9255,17028,blog,,Save the Date,19,1,1394130153,1394577594,0,1,0,0,0,0
9553,17446,blog,,Save the Date,19,1,1397588105,1397675938,0,1,0,0,0,0
10218,18458,blog,,Save the Date,19,1,1405621148,1405700060,0,1,0,0,0,0
10307,18623,blog,,Save the Date,19,1,1408042201,1408052329,0,1,0,0,0,0
4416,8760,blog,,Small and Grand Gestures to Tell Mom you Love Her!,4,1,1304375446,1304375549,0,1,0,0,0,0
10747,19328,blog,,Small Business Saturday-November 29,19,1,1415829847,1415829847,0,1,0,0,0,0
1704,3220,blog,,Social Media Seminars,8,1,1254785057,1254861676,0,1,0,0,0,0
1775,3330,blog,,Social Media Seminars,8,1,1255463967,1255463967,0,1,0,0,0,0
10751,19332,blog,,Something Red Art Walk and Exhibit,19,1,1415834499,1416007325,0,1,0,0,0,0
976,1864,blog,,Sponsorship and Advertising Opportunities Available Now!,4,1,1242853314,1244652173,0,1,0,0,0,0
9550,17442,blog,,Spring is a Time of Renewal,19,1,1397501944,1397685126,0,1,0,0,0,0
2809,5353,blog,,Statesman Journal's Best of the Mid-Valley,8,1,1269983929,1270051564,0,1,0,0,0,0
12073,21604,blog,,Submit your dining and event information for the holidays,19,1,1444866049,1444866325,0,1,0,0,0,0
11177,20069,blog,,Submit Your Nomination for Travel Salem' Annual Ab Fab Awards,19,1,1425938299,1426262684,0,1,0,0,0,0
5909,11221,blog,,Submit Your Travel Packages and Deals,4,1,1330647328,1330982830,0,1,0,0,0,0
8198,14885,blog,,Take Advantage of Absolutely Tix,19,1,1375902660,1375983357,0,1,0,0,0,0
8534,15658,blog,,Take Advantage of FREE Marketing Resources!,19,1,1381337906,1406675179,0,1,0,0,0,0
4037,8087,blog,,Taste Oregon 2011 - An Oregon Restaurant & Lodging Association Event,4,1,1296242319,1296242583,0,1,0,0,0,0
9548,17440,blog,,The Best of Oregon for Summer Vacations,19,1,1397500389,1397669979,0,1,0,0,0,0
975,1863,blog,,The Importance of a Thriving Downtown for Tourism,4,1,1242853240,1244652134,0,1,0,0,0,0
4183,8342,blog,,The Stories Salem Tells,4,1,1299267726,1299286322,0,1,0,0,0,0
977,1865,blog,,"The Value of Twitter in 2,247 Characters",4,1,1242853394,1245364816,0,1,0,0,0,0
3269,6536,blog,,This Edition Sponsored By:,4,1,1278957229,1278957949,0,1,0,0,0,0
5034,9769,blog,,This edition sponsored by:,4,1,1315326930,1315344665,0,1,0,0,0,0
5098,9882,blog,,This edition sponsored by:,4,1,1316455744,1316455744,0,1,0,0,0,0
11601,20854,blog,,Total Solar Eclipse of 2017 - Groupies Welcome,19,1,1433798478,1433875376,0,1,0,0,0,0
6769,12634,blog,,Touring Salem - Outside the Bottle,4,1,1349136148,1435094667,0,1,0,0,0,0
3039,5985,blog,,Tourism Boosts All Sectors of the Economy,8,1,1274055306,1274199430,0,1,0,0,0,0
2539,4800,blog,,Tourism Summit Video Available on TravelSalem.com,8,1,1267141389,1267143848,0,1,0,0,0,0
970,1858,blog,,Travel Cafe Photo Diary and Grand Opening Memories,4,1,1242839508,1244652092,0,1,0,0,0,0
6218,11707,blog,,Travel Cafe Visitor Center Panels Available to Promote Your Business,4,1,1335467406,1335828611,0,1,0,0,0,0
6937,12878,blog,,Travel Cafe Visitor Center Panels Available to Promote Your Business,4,1,1351620918,1351880681,0,1,0,0,0,0
11474,20642,blog,,Travel Oregon Announces Oregon Wine Country Plates Matching Grant Program,19,1,1431465218,1431646641,0,1,0,0,0,0
9150,16772,blog,,Travel Oregon Opens Matching Grants Program Application Process,19,1,1392144806,1392146117,0,1,0,0,0,0
9145,16760,blog,,Travel Packages & Deals ~ Submit now for 2014,19,1,1392056889,1392156019,0,1,0,0,0,0
3272,6539,blog,,Travel Salem - Job Opportunity,4,1,1278959700,1278966045,0,1,0,0,0,0
11316,20347,blog,,Travel Salem 101 Workshop ~ Help Us Help You!,19,1,1429226179,1429291957,0,1,0,0,0,0
1958,3673,blog,,Travel Salem 4th Quarter Report,8,1,1256764201,1256843312,0,1,0,0,0,0
10618,19091,blog,,Travel Salem Adds New Staff,19,1,1413320623,1413573192,0,1,0,0,0,0
6288,11843,blog,,Travel Salem Announces Recipients of Annual Absolutely Fabulous Awards,4,1,1337376357,1337376377,0,1,0,0,0,0
11962,21436,blog,,Travel Salem Attends Connect Sports Tradeshow,19,1,1442266894,1442505699,0,1,0,0,0,0
10202,18430,blog,,Travel Salem Expands,19,1,1405360441,1435094422,0,1,0,0,0,0
11318,20350,blog,,Travel Salem Greeters Program Gets National Media Attention ~ Help Spread the Word ,19,1,1429287212,1429307583,0,1,0,0,0,0
8538,15662,blog,,Travel Salem has the Ticket!,19,1,1381343162,1386869991,0,1,0,0,0,0
3799,7619,blog,,Travel Salem Hires MEDIAmerica as Publisher of the Salem Area Visitors Guide,4,1,1290214037,1290464743,0,1,0,0,0,0
8073,14592,blog,,Travel Salem Hires New Marketing and Online Manager,19,1,1373647504,1373667481,0,1,0,0,0,0
7132,13202,blog,,Travel Salem Hires New Public Relations Manager,4,1,1355784265,1355791822,0,1,0,0,0,0
11959,21433,blog,,Travel Salem Hires New Staff,19,1,1442265428,1442592439,0,1,0,0,0,0
4471,8884,blog,,"Travel Salem Honors Exceptional Tourism Partners at ""Absolutely Fabulous"" Awards Event!",4,1,1305932119,1306191071,0,1,0,0,0,0
3182,6319,blog,,Travel Salem Honors Local Businesses,8,1,1276275200,1276275383,0,1,0,0,0,0
4800,9415,blog,,Travel Salem Hosts Travel and Food Writers - Members Add Personal Touch,4,1,1311352736,1311357664,0,1,0,0,0,0
973,1861,blog,,"Travel Salem join forces with SalemAlive.com - Absolutely Eventful to bring new, comprehensive website of Salem Events",4,1,1242853065,1361572865,0,1,0,0,0,0
1946,3650,blog,,"Travel Salem Launches ""Absolutely Giving Back"" - Program aims at assisting charitable organizations",8,1,1256692189,1256843851,0,1,0,0,0,0
5040,9776,blog,,Travel Salem Launches an Interactive Online Map,4,1,1315345516,1315345592,0,1,0,0,0,0
12068,21599,blog,,Travel Salem Makes List of 100 Best Nonprofits to Work For in Oregon,19,1,1444848116,1444949058,0,1,0,0,0,0
968,1856,blog,,Travel Salem Marketing Exchange Luncheon,4,1,1242838179,1301089210,0,1,0,0,0,0
5265,10195,blog,,Travel Salem Marketing Exchange Luncheon,4,1,1319825955,1320101965,0,1,0,0,0,0
5509,10612,blog,,Travel Salem Marketing Exchange Luncheon,4,1,1326412906,1326496004,0,1,0,0,0,0
5905,11214,blog,,Travel Salem Marketing Exchange Luncheon,4,1,1330629704,1330977365,0,1,0,0,0,0
6934,12872,blog,,Travel Salem Marketing Exchange Luncheon,4,1,1351547377,1352155852,0,1,0,0,0,0
8796,16188,blog,,Travel Salem Marketing Exchange Luncheon,19,1,1386708567,1386788651,0,1,0,0,0,0
10621,19094,blog,,Travel Salem Marketing Exchange Luncheon,19,1,1413322974,1413575028,0,1,0,0,0,0
10745,19326,blog,,Travel Salem Marketing Exchange Luncheon,19,1,1415821825,1415981946,0,1,0,0,0,0
11063,19833,blog,,Travel Salem Marketing Exchange Luncheon,19,1,1423700981,1423779136,0,1,0,0,0,0
4182,8341,blog,,"Travel Salem Marketing Exchange Luncheon - March 17, 2011",4,1,1299266592,1300224847,0,1,0,0,0,0
3699,7465,blog,,"Travel Salem Marketing Exchange Luncheon - November 18, 2010",4,1,1288390341,1289430757,0,1,0,0,0,0
3476,6948,blog,,"Travel Salem Marketing Exchange Luncheon - September 16, 2010",4,1,1283883544,1284155201,0,1,0,0,0,0
4720,9294,blog,,"Travel Salem Marketing Exchange Luncheon - July 21, 2011",4,1,1310409963,1310426568,0,1,0,0,0,0
3178,6315,blog,,Travel Salem Named Top 100 Best Green Companies to Work For in Oregon,8,1,1276273980,1276276258,0,1,0,0,0,0
4557,9042,blog,,Travel Salem Named Top 100 Best Green Companies to Work For in Oregon,4,1,1307749574,1308005632,0,1,0,0,0,0
6378,12009,blog,,Travel Salem Named Top 100 Best Green Companies to Work for in Oregon,4,1,1339800813,1339800987,0,1,0,0,0,0
10633,19109,blog,,Travel Salem on the Road,19,1,1413407201,1413575379,0,1,0,0,0,0
11173,20064,blog,,Travel Salem Participates in Polk County Rural Tourism Studio,19,1,1425935786,1426092979,0,1,0,0,0,0
972,1860,blog,,Travel Salem partners with Box Office Tickets on AbsolutelyTix,4,1,1242839708,1244652023,0,1,0,0,0,0
1773,3326,blog,,Travel Salem Pins Down 2009 West Coast World Championship Youth Wrestling Tournament,8,1,1255392185,1255471007,0,1,0,0,0,0
2447,4630,blog,,Travel Salem project wins Merit Award for CB|2 Architects,8,1,1265409999,1265416539,0,1,0,0,0,0
5224,10123,blog,,TRAVEL SALEM RANKED #10 ON THE LIST OF 100 BEST NONPROFITS TO WORK FOR IN OREGON,4,1,1318875475,1318875547,0,1,0,0,0,0
1771,3324,blog,,Travel Salem Ranked 21 out of 100 Best Nonprofits to Work For in Oregon,8,1,1255391215,1255466928,0,1,0,0,0,0
3604,7266,blog,,Travel Salem Ranks 37 on List of 100 Best Nonprofits to Work For in Oregon,4,1,1286488278,1286489820,0,1,0,0,0,0
3603,7265,blog,,"Travel Salem Receives $7,500 from Travel Oregon to Produce an Interactive Online Map",4,1,1286487922,1286489710,0,1,0,0,0,0
8190,14875,blog,,Travel Salem Recertified as EarthWISE business,19,1,1375824746,1375899736,0,1,0,0,0,0
11311,20342,blog,,Travel Salem Recognized as Bike Friendly Business,19,1,1429219317,1429222567,0,1,0,0,0,0
11600,20852,blog,,Travel Salem Scores Points with Sport Teams,19,1,1433796653,1433958521,0,1,0,0,0,0
11179,20071,blog,,Travel Salem Scores Tournaments for Area Venues,19,1,1426011690,1426262875,0,1,0,0,0,0
7342,13532,blog,,Travel Salem Seeks Story Ideas,4,1,1360620421,1406673449,0,1,0,0,0,0
9549,17441,blog,,Travel Salem Seeks Story Ideas,19,1,1397501542,1397685030,0,1,0,0,0,0
11966,21442,blog,,Travel Salem Seeks Story Ideas from Polk County,19,1,1442357073,1442591910,0,1,0,0,0,0
11175,20066,blog,,Travel Salem Visitor Guides,19,1,1425936257,1426097191,0,1,0,0,0,0
8908,16352,blog,,Travel Salem Welcomes New Intern - Amber Barnett,19,1,1389650188,1389658491,0,1,0,0,0,0
4399,8741,blog,,"Travel Salem' Annual Absolutely Fabulous Awards Luncheon - May 19, 2011",4,1,1304198093,1304198371,0,1,0,0,0,0
6212,11699,blog,,Travel Salem' First Wednesday Member Spotlight,4,1,1335381442,1335396996,0,1,0,0,0,0
5268,10198,blog,,Travel Salem' PR is reaching new heights!,4,1,1319827455,1320102441,0,1,0,0,0,0
2806,5350,blog,,Travel Salem' Travel Cafe wins Green Building of the Year,8,1,1269982994,1269993558,0,1,0,0,0,0
3687,7431,blog,,Travel Salem's 2010-2011 Business Plan,4,1,1287856056,1287856056,0,1,0,0,0,0
6222,11711,blog,,Travel Salem's Annual Absolutely Fabulous Awards Luncheon,4,1,1335553035,1336674216,0,1,0,0,0,0
1708,3227,blog,,Travel Salem's Industry Newsletter,4,1,1254862033,1254862033,0,1,0,0,0,0
1778,3333,blog,,Travel Salem's Industry Newsletter,8,1,1255465934,1255466435,0,1,0,0,0,0
2943,5752,blog,,Travel Salem's Second Quarter Report,8,1,1272564090,1287856124,0,1,0,0,0,0
9779,17806,blog,,Travel: It' Not Just for Vacation Anymore,19,1,1399930396,1400259989,0,1,0,0,0,0
4801,9416,blog,,TravelSalem.com Has A Beautiful New Look!,4,1,1311358834,1311610528,0,1,0,0,0,0
971,1859,blog,,TravelSalem.com Offering Free Online Business Listings,4,1,1242839575,1244651985,0,1,0,0,0,0
978,1866,blog,,Upcoming Conferences & Events,4,1,1242853493,1244652237,0,1,0,0,0,0
2811,5355,blog,,Upcoming Conferences & Events,8,1,1269985211,1269987632,0,1,0,0,0,0
3274,6542,blog,,Upcoming Conferences & Events,4,1,1278963501,1278966849,0,1,0,0,0,0
3448,6919,blog,,Upcoming Conferences & Events,4,1,1283807819,1284155493,0,1,0,0,0,0
3684,7428,blog,,Upcoming Conferences & Events,4,1,1287855301,1287855323,0,1,0,0,0,0
3828,7686,blog,,Upcoming Conferences & Events,4,1,1290559272,1291075666,0,1,0,0,0,0
4034,8084,blog,,Upcoming Conferences & Events,4,1,1296090144,1296090144,0,1,0,0,0,0
4147,8238,blog,,Upcoming Conferences & Events,4,1,1297448940,1297448940,0,1,0,0,0,0
7911,14304,blog,,Upcoming Events,19,1,1371159529,1402443653,0,1,0,0,0,0
8065,14579,blog,,Upcoming Events,19,1,1373495613,1435094032,0,1,0,0,0,0
9982,18113,blog,,Upcoming Events,19,1,1402440331,1402522322,0,1,0,0,0,0
10208,18437,blog,,Upcoming Events,19,1,1405370340,1405717994,0,1,0,0,0,0
10308,18624,blog,,Upcoming Events,19,1,1408042565,1408056083,0,1,0,0,0,0
10444,18799,blog,,Upcoming Events,19,1,1410211840,1410380427,0,1,0,0,0,0
10626,19102,blog,,Upcoming Events,19,1,1413327120,1413478885,0,1,0,0,0,0
10741,19321,blog,,Upcoming Events,19,1,1415819796,1415819796,0,1,0,0,0,0
10868,19515,blog,,Upcoming Events,19,1,1418167181,1435085676,0,1,0,0,0,0
10948,19662,blog,,Upcoming Events,19,1,1421263217,1421454638,0,1,0,0,0,0
11059,19829,blog,,Upcoming Events,19,1,1423699808,1423782887,0,1,0,0,0,0
11317,20348,blog,,Upcoming Events,19,1,1429228560,1429286605,0,1,0,0,0,0
11478,20646,blog,,Upcoming Events,19,1,1431467301,1431646599,0,1,0,0,0,0
11603,20856,blog,,Upcoming Events,19,1,1433801317,1433802265,0,1,0,0,0,0
11967,21443,blog,,Upcoming Events,19,1,1442359300,1442421584,0,1,0,0,0,0
12075,21606,blog,,Upcoming Events,19,1,1444930886,1444947900,0,1,0,0,0,0
5511,10615,blog,,Visitor Intercept Survey,4,1,1326491512,1326491634,0,1,0,0,0,0
6219,11708,blog,,Volunteers Needed for  NAIA Golf Championships,4,1,1335467867,1335467867,0,1,0,0,0,0
11066,19836,blog,,Volunteers Needed for Greeters Program,19,1,1423702414,1423779939,0,1,0,0,0,0
2624,4941,blog,,Vote for Willamette Valley wine region!,8,1,1267834877,1267839958,0,1,0,0,0,0
3836,7702,blog,,Wanted: Your Used Storage Shelves or Filing Cabinets!,4,1,1291074814,1291147888,0,1,0,0,0,0
4032,8082,blog,,Ways to Bloom in Winter,4,1,1296089046,1296168941,0,1,0,0,0,0
3273,6541,blog,,Welcome New & Renewing Members!,4,1,1278960268,1278965073,0,1,0,0,0,0
3447,6918,blog,,Welcome New & Renewing Members!,4,1,1283805845,1284155363,0,1,0,0,0,0
3700,7466,blog,,Welcome New & Renewing Members!,4,1,1288391129,1288391129,0,1,0,0,0,0
3832,7690,blog,,Welcome New & Renewing Members!,4,1,1290559965,1330016783,0,1,0,0,0,0
4030,8080,blog,,Welcome New & Renewing Members!,4,1,1296080132,1296254315,0,1,0,0,0,0
4181,8340,blog,,Welcome New & Renewing Members!,4,1,1299264304,1300224777,0,1,0,0,0,0
4396,8737,blog,,Welcome New & Renewing Members!,4,1,1304192042,1337643124,0,1,0,0,0,0
4554,9039,blog,,Welcome New & Renewing Members!,4,1,1307748839,1308456413,0,1,0,0,0,0
4721,9295,blog,,Welcome New & Renewing Members!,4,1,1310411258,1310426623,0,1,0,0,0,0
4793,9407,blog,,Welcome New & Renewing Members!,4,1,1311266436,1311266607,0,1,0,0,0,0
4927,9593,blog,,Welcome New & Renewing Members!,4,1,1313444291,1313444348,0,1,0,0,0,0
5191,10063,blog,,Welcome New & Renewing Members!,4,1,1318273790,1328048646,0,1,0,0,0,0
5266,10196,blog,,Welcome New & Renewing Members!,4,1,1319826956,1320706434,0,1,0,0,0,0
9146,16761,blog,,Welcome New and Renewing Members,19,1,1392057381,1435087471,0,1,0,0,0,0
980,1868,blog,,Welcome New Members,4,1,1242853648,1301089229,0,1,0,0,0,0
1459,2776,blog,,Welcome New Members,8,1,1250196343,1250534746,0,1,0,0,0,0
1707,3223,blog,,Welcome New Members,8,1,1254788286,1262888679,0,1,0,0,0,0
2259,4237,blog,,Welcome New Members,8,1,1263257476,1322720526,0,1,0,0,0,0
2633,4952,blog,,Welcome New Members,8,1,1267838230,1268094097,0,1,0,0,0,0
3193,6340,blog,,Welcome New Members!,8,1,1276727725,1344382462,0,1,0,0,0,0
1948,3652,blog,,What the Heck is Social Media? Learn for Free!,8,1,1256693553,1257791338,0,1,0,0,0,0
2258,4236,blog,,What the Heck is Social Media? Learn for FREE!,8,1,1263254647,1263412226,0,1,0,0,0,0
6767,12632,blog,,"Wild Pear Restaurant, E.Z. Orchards Farm Market & Travel Salem Represent Willamette Valley at Feast Portland",4,1,1349135370,1349219780,0,1,0,0,0,0
2457,4643,blog,,Willamette Heritage Center adds to the depth of Salem's history and historic resources,8,1,1265415712,1265415767,0,1,0,0,0,0
5908,11220,blog,,Willamette Valley Marketing Plan Input,4,1,1330643550,1330977514,0,1,0,0,0,0
1455,2769,blog,,Willamette Valley Visitors Association Elects Irene Bernards as Board President,8,1,1250182970,1250294903,0,1,0,0,0,0
8544,15672,blog,,You are Invited to Team Salem,19,1,1381439368,1381527477,0,1,0,0,0,0
5038,9774,blog,,You're Invited - Special Celebration,4,1,1315344924,1315348960,0,1,0,0,0,0
5100,9884,blog,,You're Invited - Special Celebration,4,1,1316456991,1316456991,0,1,0,0,0,0
