nid,vid,type,language,title,body,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
3044,5994,blog,,First Wednesday - Dog's Night Out,"<p style=""text-align: center;""><strong>Travel Salem <br />181 High St. NE <br />Wednesday, June 2, 2010 <br />5:00 - 8:00 p.m.</strong></p>
<p style=""text-align: left;"">Summer is all about&nbsp;fun, food, photos and festivals! Travel Salem's Travel Cafe will offer&nbsp;that and more&nbsp;next month. Come and enjoy ""Dog's Night Out"" with Travel Salem - your pooches are welcome too!</p>
<ul>
<li>
<div style=""text-align: left;""><a href=""http://loracrossphotography.com/#"" target=""_blank"">Lora Cross Photography<span style=""line-height: 0; display: none;"">d</span></a>&nbsp;will&nbsp;present a&nbsp;photo slideshow and information about her specialty photographs.&nbsp;</div>
</li>
<li>
<div style=""text-align: left;""><a href=""http://www.theram.com/oregon/salem.shtml"" target=""_blank"">Ram Restaurant</a> will feature&nbsp;mouth-watering samples&nbsp;from their fabulous restaurant.</div>
</li>
<li>
<div style=""text-align: left;"">The <a href=""http://www.salemmulticultural.org/"" target=""_blank"">Salem Multicultural Institute</a><strong> </strong>will be highlighting information regarding the <a href=""http://www.worldbeatfestival.org/"" target=""_blank"">World Beat Festival</a>, which takes place June 26-27 at Salem's&nbsp;Riverfront Park.</div>
</li>
<li>
<div style=""text-align: left;""><a href=""http://www.winechocolateandmore.com/altrusasalem.htm"" target=""_blank"">Altrusa International of Salem</a> will be on hand to entice you&nbsp;with chocolates&nbsp;as&nbsp;they preview&nbsp;their <a href=""http://www.winechocolateandmore.com/"" target=""_blank"">Wine, Chocolate &amp; More Festival</a>, which takes place June 18-20 at the Oregon State Fairgrounds.</div>
</li>
<li><a href=""http://www.willamettevalleyvineyards.com/"" target=""_blank"">Willamette Valley Vineyards</a> will be serving their delicious and sustainable wines. Enjoy wine tasting and a Riedel wine glass for only $5.00! Also, receive a 20% discount on all bottle purchased at the Travel Cafe. (Tasting fee waived for purchases over $30. Stemware not included.)</li>
</ul>
<p style=""text-align: left;"">Contribute to Travel Salem's ""<a href=""[site:url]newsletters/travel-salem-launches-%E2%80%9Cabsolutely-giving-back%E2%80%9D-program-aims-assisting-charitable-organiz"" target=""_blank"">Absolutely Giving Back</a>"" program by dropping off a canned food&nbsp;item or&nbsp;non-perishable food item.</p>",8,1,1274130813,1274205657,0,1,0,0,0,0
2804,5348,blog,,First Wednesday - Spring Art Show,"<p>You don't have to have a distinctive eye for art to enjoy yourself at Travel Salem's Travel Cafe (181 High St. NE, Salem) during First Wednesday on <strong>April 7th from 5-8 p.m.</strong></p>
<p>""¢&nbsp;<a href=""http://www.brownellphoto.com/"" target=""_blank"">Brownell Photography</a> will have a display of photos ranging from portraits, weddings, business/commercial and general events. Photographer Marlin Brownell will be sharing information on photography and videography.&nbsp;&nbsp; <br />""¢&nbsp;<a href=""http://www.moonstonehotels.com/Oregon-Garden-Resort.htm"" target=""_blank"">Oregon Garden Resort</a> is providing a sampling of sweet and savory appetizers, along with the Moonstone Spa who will be on hand for free consultations for facial services. They will also be raffling off a Tulip Festival Package.<br />""¢&nbsp;<a href=""http://www.oregongarden.org"" target=""_blank"">The Oregon Garden</a> will be there to talk about the garden blooms and plants, and upcoming events.<br />""¢&nbsp;<a href=""http://www.salemart.org/"" target=""_blank"">Salem Art Association</a> is featuring samples from their upcoming shows: ""Art in Poetry"" and ""Assembled: Narratives in Wood and Metal"" .<br />""¢&nbsp;<a href=""http://www.willametteartcenter.com/"" target=""_blank"">Willamette Art Center</a> will be demonstrating pottery skills and techniques you can learn in the classes they offer.&nbsp;&nbsp; <br />""¢&nbsp;<a href=""http://www.willamettevalleyvineyards.com"" target=""_blank"">Willamette Valley Vineyards </a>has two features this month. Patrick Spencer will be educating visitors on cork reharvesting and Willamette's cork recycle program, and of course we will have tastings of their delicious and sustainable wines. First Wednesday Special:&nbsp;Build Your Cellar. Buy two bottles and receive a third bottle for only $5.00!</p>
<p>Join us for a fun-filled evening of arts, activities, food and wine!</p>
<p>Contribute to <span class=""inline inline-left""><img class=""image image-preview "" src=""[site:url]sites/default/files/images/Absolutely_Giving_Back_Logo_Small.JPG"" border=""0"" width=""290"" height=""69"" style=""float: right;"" /></span>Travel Salem's ""<a href=""/newsletters/travel-salem-launches-%E2%80%9Cabsolutely-giving-back%E2%80%9D-program-aims-assisting-charitable-organiz"" target=""_blank"">Absolutely Giving Back</a>"" program by dropping off a canned item, non-perishable food item, or new or gently used clean child's light jacket or sweater.</p>
<p>*Wine Guild Member will receive complimentary wine tastings. Riedel stemware not included.</p>",8,1,1269981344,1269993660,0,1,0,0,0,0
4033,8083,blog,,First Wednesday -- Love in the City,"<p style=""text-align: center;""><strong>Travel Salem<br />181 High St. NE<br />Wednesday,&nbsp;February 2, 2011<br />5:00 _ 8:00 p.m.</strong></p>
<p>Put a little bit of love in your heart this season! Bring your loved ones to Travel Salem for a heart-warming experience as we feature three local wineries in an exclusive wine tasting event at our Travel Caf_. Enjoy buttery cheeses from Willamette Valley Cheese Company, shop around for clothing and gift ideas for your loved ones and find information about how to get involved in YWCA's Women helping Women programs! Plus, come check out our pal, Sal, the famous Golden Pioneer!</p>
<ul>
<li><strong>Consigning Women</strong> _ Salem is all about recycling - what better way to embrace this philosophy than purchasing from one of our local consignment shops! Pick something out for yourself or a loved one while here!</li>
<li><a href=""http://www.latitudedallas.com"" target=""_blank""><strong>Latitude One</strong></a> _ Dallas' delicious Italian restaurant is back by popular demand! If you didn't sample their dishes last year, you won't want to miss the red velvet cake and other decadent treats the Chef will be baking up for our February event.</li>
<li><a href=""http://www.wvcheeseco.com"" target=""_blank""><strong>Willamette Valley Cheese Company</strong></a> _ Enjoy local, delicious, buttery cheeses for pairings with our local wines. Free tastings as well as cheeses for purchase. You'll want to take some home!</li>
<li><a href=""http://www.ywcasalem.org"" target=""_blank""><strong>YWCA</strong></a> _ Learn about their outreach programs and events for women and children and how you can become involved.</li>
<li><strong>Special Complimentary Wine Tasting Event!!<br /></strong><strong>---&gt; <a href=""http://www.firesteed.com"" target=""_blank"">Firesteed Cellars</a></strong> _ The wines of Firesteed display distinctive varietal character and consistently •over deliver' in terms of value for the price. Try for yourself the Premium Citation Chardonnay, 2006 Willamette Valley Pinot, and Dry Riesling.<br /><strong>---&gt;</strong>&nbsp;<strong><a href=""http://www.leftcoastcellars.com"" target=""_blank"">Left Coast Cellars</a></strong> _ They'll be pouring tastes of three of their estate-grown, hand-crafted Pinot Gris and Pinot Noir wines. Wine will also be available for purchase.<br /><strong>---&gt;</strong>&nbsp;<strong><a href=""http://www.willamettevalleyvineyards.com"" target=""_blank"">Willamette Valley Vineyards</a></strong> _ Special Pre-release pouring of their 2008 Pinot Noir style Port. Complimentary tastes of this limited wine. Perfect for pairing with Valentine's Day chocolate. (stemware not included.)</li>
</ul>
<p style=""text-align: center;""><img src=""[site:url]sites/default/files/images/Absolutely_Giving_Back_Logo_Small.JPG"" width=""290"" height=""69"" style=""display: block; margin-left: auto; margin-right: auto;"" /></p>
<p>Contribute to Travel Salem's ""Absolutely Giving Back"" program by dropping by a new or gently used, clean child's winter coat.</p>
<ul>
<li>
<div style=""text-align: left;""><a href=""/newsletters/volume-4-issue-1"" target=""_blank"">Back to newsletter</a></div>
</li>
</ul>",4,1,1296089684,1296089684,0,1,0,0,0,0
1160,2167,blog,,First Wednesday at Travel Salem's Travel Cafe,"<p><span class=""inline inline-left"">Come join us in the Travel Cafe for First Wednesday - July 1 - from 5:00 - 8:00 pm. This month we will be featuring Cold Stone Creamery who will have ice cream samples, and Fresh to You Produce, serving jam and syrup samples, a great complement to the ice cream. What a delightful way to spend your evening, tasting delectable samples while browsing through brochures in our Travel Cafe. We hope to see you on July 1st! </span></p>
<p style=""text-align: center;""><a href=""http://www.coldstonecreamery.com"" target=""_blank""><img class=""image image-preview "" src=""[site:url]sites/default/files/images/ColdStone_0.jpg"" border=""0"" width=""180"" height=""37"" style=""vertical-align: middle; border: 0px;"" /></a><a href=""http://www.freshtoyouproduce.com"" target=""_blank""><img class=""image image-preview "" src=""[site:url]sites/default/files/images/FTYsmall.jpg"" border=""0"" width=""115"" height=""100"" style=""vertical-align: middle; border: 0px;"" /></a></p>",4,1,1245366044,1245370642,0,1,0,0,0,0
2631,4949,blog,,"Foster Strong Customer Service Culture through ""Q Care"" Program","<p>Tourism is an $8.4 billion industry in Oregon and one of the state's largest employers. Superior customer service is a top priority for the tourism industry to ensure repeat visitation and promote a positive community brand. Just like photos and videos are used by visitors to remember and share their memories, the type of service a visitor receives impacts how they share their experience with friends and family. You've heard it before, customers that have a bad experience with a business tell at least 10 friends - that's not the kind of ""word of mouth"" exposure that helps the bottom line. Going the extra mile for your customers will provide a huge return for the long-term health of your business. And many times it's the small things that make a big difference.</p>
<p>Some employees just have a knack with customers - they know how to please and deliver value because helping customers just comes naturally to them. These employees are incredibly valuable as they create loyal customers. Businesses can foster a strong customer service culture by encouraging all employees to become certified customer service professionals through Travel Oregon's free ""Q Care"" program. This online certification program develops strong customer service skills necessary for personal and professional growth.</p>
<p>The Quality Care (Q Care) Customer Service Training Program is a statewide certification created to support the growth of the tourism and hospitality industry through enhanced guest experiences. But you don't have to be a tourism-related business to participate or reap the benefits of a robust customer service program. The Q Care program provides Oregon employees with the tools and resources needed to better serve customers and visitors alike.</p>
<p>If growing your bottom line and increasing your market share are important to your business, invest in training your employees to be quality ambassadors for your organization. There is no expense to you other than staff time to complete the Q Care Training which only takes one hour. It's free and available online so employees can complete the certification at their convenience. Visit <a href=""http://www.oregonqcare.com"" target=""_blank"">www.oregonqcare.com</a> for more information.</p>
<p>~ Angie Morris, president and CEO of Travel Salem</p>",8,1,1267836232,1268094053,0,1,0,0,0,0
7131,13201,blog,,FREE Marketing Opportunity Reminders!,"<p>Travel Salem's 11-12 Annual Report and 12-13 First Quarter Report are available for review at&nbsp;<a href=""http://www.travelsalem.com/about-us/reports-research"" target=""_blank"">TravelSalem.com</a>.</p>
<p>Questions? Contact Angie Morris, Travel Salem's President and CEO at&nbsp;<a href=""mailto:amorris@TravelSalem.com"">amorris@TravelSalem.com</a>&nbsp;or 503-581-4325 ext. 26.</p>
<ul>
<li><a href=""http://www.travelsalem.com/newsletters/dec-18-2012"">Back to newsletter</a></li>
</ul>",4,1,1355783441,1355851556,0,1,0,0,0,0
5267,10197,blog,,Funding for Building Improvements in Downtown's Core Area Available!,"<p><strong>Program designed to:</strong></p>
<ul>
<li>Serve as a catalyst and showcase for revitalization and redevelopment</li>
<li>Increase retail vitality and density</li>
<li>Attract new and/or existing businesses to the downtown core</li>
</ul>
<p><strong>Open House to learn more about the program:<br /></strong>November 9, 2011<br />8 a.m. - 9:30 a.m.&nbsp; and 5 p.m. - 6:30 p.m.<br />Salem Urban Development Department<br />350 Commercial Street, NE</p>
<p><strong>Program overview:<br /></strong>It is the intent of this program to enhance the character and identity of a proposed impact area. There are opportunities to enhance storefronts and buildings so they create interest and draw people to the area. These investments should be attractive to consumers, perhaps enhancing outdoor and sidewalk use for consumers or adding creative amenities that stimulate consumer engagement in the area. By offering funding for multiple properties/projects in a targeted area, the program aims to create an immediate and visible impact, resulting in a more marketable retail, office, and housing environment.</p>
<p><strong>For more information, including program criteria:</strong></p>
<ul>
<li>Visit <a href=""http://www.cityofsalem.net/RiverfrontDowntownURA"" target=""_blank"">www.cityofsalem.net/RiverfrontDowntownURA</a></li>
<li>Contact Project Manager, Annie Gorski at 503-588-6178 or <a href=""mailto:agorski@cityofsalem.net"">agorski@cityofsalem.net</a></li>
</ul>
<p><a href=""/newsletters/oct-31-2011"">Back to newsletter</a></p>",4,1,1319827218,1320102490,0,1,0,0,0,0
3041,5987,blog,,Get ''Unplugged'' with Travel Salem,"<p>Travel Salem is offering a new networking opportunity for members interested in becoming better acquainted with Travel Salem staff and other members. Travel Salem Absolutely Unplugged refers to this non-structured gathering where conversations may revolve around business, personal, partnership building, suggestions and brainstorming of ideas.&nbsp; The ""Unplugged"" goal is to have a free flow of conversation in a relaxed environment.</p>
<p>Whether for business or pleasure, you are invited to join us at the Travel Salem Travel Cafe (181 High St. NE, Salem) from 4-6 pm on the last Tuesday of every month. Willamette Valley Vineyards will be on hand to serve their wines at these monthly gatherings.</p>",8,1,1274111942,1276730490,0,1,0,0,0,0
6276,11823,blog,,Get ready for visitors - Promote Your Business to Groups,"<p>Would you like to promote your business to out of town visitors this summer? Travel Salem is seeking your&nbsp;coupons, special offers or promotional items&nbsp;(restaurant offers are especially needed) to be included at on-site welcome tables and/or in visitor information packets. Here is a sample of some larger groups coming this summer:</p>
<table style=""border-image: initial; width: 100%; border: 1px solid #000000;"" border=""1"" cellspacing=""0"" cellpadding=""2"">
<tbody>
<tr>
<td>June 22-24</td>
<td><a href=""http://www.capitalcup.org"" target=""_blank"">Capital Cup</a></td>
<td>est. 750 people</td>
</tr>
<tr>
<td>June 29-July 2</td>
<td><a href=""http://www.nwtr.org/2012"" target=""_blank"">Northwest Tandem Rally</a></td>
<td>est. 1,200 people</td>
</tr>
<tr>
<td>July 13-15</td>
<td><a href=""http://www.road-shows.com/good_vibrations.php"" target=""_blank"">Good Vibrations</a></td>
<td>est. 1,000 people</td>
</tr>
<tr>
<td>June-September</td>
<td><a href=""http://www.softballcityusa.com"" target=""_blank"">Numerous Softball Tournaments</a></td>
<td>est. 3,000 people</td>
</tr>
</tbody>
</table>
<p>If you'd like to get your coupons, special offers or promotional items in front of these visitors mail or deliver to&nbsp;Travel Salem (181 High Street, Salem, OR 97301)&nbsp;a quantity for all, or pick which group you'd like to target (see numbers above).&nbsp;Please contact Debbie McCune, Director of Sales at 503-581-4325 ext. 28 or&nbsp;<a href=""mailto:dmccune@travelsalem.com"">dmccune@travelsalem.com</a>&nbsp;with any questions.</p>
<ul>
<li><a href=""/newsletters/May-21-2012"">Return to newsletter</a></li>
</ul>",4,1,1337209363,1337385018,0,1,0,0,0,0
7129,13199,blog,,Gifts with a Heart,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Family Clay Sunday is a low cost, fun, weekly art opportunity for families. $10 for a family of 4, different themed projects each week!<br />2330 17th St. NE<br />Salem, OR 97301<br />503-365-3911<br /><a href=""http://www.WillametteArtCenter.com"" target=""_blank"">www.WillametteArtCenter.com</a></td>
<td><a href=""http://www.WillametteArtCenter.com"" target=""_blank""><img src=""[site:url]sites/default/files/images/WAC_Family_Fun_Small.jpg"" title=""Willamette Art Center ~ Salem, Oregon ~ www.WillametteArtCenter.com"" width=""164"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>",4,1,1355763952,1406675097,0,1,0,0,0,0
8909,16353,blog,,Help Support New Athletic Fields in Salem,"<p>This free event celebrates becoming good stewards of the earth and features educational seminars, earth-friendly activities and locally sourced foods.&nbsp;<br />Oregon Garden Resort<br />879 W. Main St.<br />Silverton, OR 97385<br />503-874-8100<br /><a href=""http://www.oregongarden.org/events/earth-day/"" target=""_blank"">www.oregongarden.org/events/earth-day</a></p>",19,1,1389650292,1389897429,0,1,0,0,0,0
2553,4824,blog,,Historic vote in Congress will boost inbound travel to the Salem area and stimulate local economy,"<p>Travel Salem welcomed news today that the U.S. Congress passed legislation to create economic growth and thousands of new American jobs by welcoming millions more international travelers to the United States. The Travel Promotion Act will allow the United States to establish a multi-million dollar promotion program to compete on the global stage for the billions of dollars and immeasurable goodwill that would come with overseas travelers. The bill is expected to become law within 10 days.</p>
<p>""The Salem area is an international destination with visitors from all corners of the globe,"" said Angie Morris, president and CEO of Travel Salem. ""International travelers seek out Salem for its authentic experiences, abundant and unique outdoor recreational opportunities, culinary bounty and rich historic amenities. This monumental legislation establishes a new revenue stream necessary to compete on the global stage. Travel Salem will continue its partnership with Travel Oregon as we look for new ways to attract international travelers and leverage this new legislation."" </p>
<p>""This is a historic victory for the U.S. economy and the one in eight American workers whose jobs depend on travel,"" said Roger Dow, president and CEO of the U.S. Travel Association. ""The United States Congress has sent a clear message that travel is a high priority to our nation and that tangible steps must be taken to increase travel to and within the United States. We are extremely grateful to the bill's champions: Senators Reid, Dorgan, Ensign and Klobuchar in the Senate and Representatives Delahunt, Blunt and Farr in the House."" </p>
<p>The Travel Promotion Act establishes a public-private partnership to promote the United States as a premier international travel destination and communicate U.S. security and entry policies. According to analysis by Oxford Economics, the bill is estimated to drive $4 billion in new consumer spending annually, provide $321 million in new federal tax revenue each year and create 40,000 U.S. jobs nationwide. Further, it is expected to reduce the federal budget deficit by $425 million over the next 10 years, according to the Congressional Budget Office.</p>
<p>Overseas visitors spend an average of more than $4,000 when they visit the United States.</p>
<p>The Travel Promotion Act is modeled after successful state-level initiatives and is funded through a matching program featuring up to $100 million in private sector contributions and a $10 fee on foreign travelers who do not pay $131 for a visa to enter the United States. The fee is collected once every two years in conjunction with the Department of Homeland Security's Electronic System for Travel Authorization. No money is provided by U.S. taxpayers.</p>
<p>The U.S. Travel Association is the national, non-profit organization representing all components of the $770 billion travel industry. U.S. Travel's mission is to promote and facilitate increased travel to and within the United States. For more information, visit <a href=""http://www.ustravel.org"">www.ustravel.org</a>.</p>
<p></p>",8,1,1267212401,1267220583,0,1,0,0,0,0
3803,7623,blog,,Holiday Gift Idea: Salem Book,"<p><span class=""inline inline-left"">
<p><span class=""inline inline-left""><img src=""[site:url]sites/default/files/images/IMG_0763.JPG"" width=""239"" height=""183"" style=""margin: 3px; float: right; border: black 1px solid;"" class=""image image-preview "" /></span>The Salem Book is&nbsp;available for purchase at the Travel Salem Travel Cafe for $16.95.&nbsp;This quality publication showcases spectacular images from local and renowned photographer Ron Cooper and editorial written by community volunteer Elaine Sanchez.</p>
</span></p>
<p>The Salem Book is the perfect affordable holiday gift, so be sure to visit the Travel Salem Travel Cafe to get your copy. The&nbsp;Travel Cafe (181 High St. NE, Salem)&nbsp;is open&nbsp;Monday through Friday,&nbsp;9 a.m.&nbsp;- 5 p.m. and Saturdays 10 a.m.&nbsp;- 4 p.m.</p>
<ul>
<li><a href=""/newsletters/volume-3-issue-15"">Back to newsletter</a></li>
</ul>",4,1,1290215591,1290464775,0,1,0,0,0,0
3688,7432,blog,,"Hotel TV Digital Directories Are Now ""To Go"" ","<p>Travel Salem's partner Hospitality Vision, formerly Digital City Guide, is pleased to announce that for the first time in the hotel industry, guests can take their hotel TV digital directories ""to-go!"" on their phone.</p>
<p>Using a new phone application, guests can remotely review hotel amenities, hotel layout, rent a car, arrange a wine tour, order pizza, check meeting times, find restaurants, shops and local attractions and be directly navigated to your business.</p>
<p>If you are an existing Travel Salem Digital City Guide advertiser, you will be listed on ""My Hotel to Go"" as an added value at no extra charge.</p>
<p>The ""My Hotel to Go"" ŠÜ¢ Directory is the perfect, interactive complement to your TV listing on the big-screen in 800+ Salem area hotels. ""My Hotel to Go"" will be launching in Salem this year so be sure to contact Sue Nichols, Travel Salem's Community Development Director at 503-581-4325 ext. 22 or <a href=""mailto:snichols@TravelSalem.com"">snichols@TravelSalem.com</a>&nbsp;to learn more and sign up!</p>
<ul>
<li>
<div style=""text-align: left;""><a href=""/newsletters/volume-3-issue-13"">Back to newsletter</a></div>
</li>
</ul>",4,1,1287856362,1288030215,0,1,0,0,0,0
8650,15921,blog,,Huffington Post Includes Willamette Valley in Top 10 Wine Destinations World-wide,"<p class=""MsoNormal""><img src=""[site:url]sites/default/files/images/FallHillsideVineyard_200.jpg"" title=""Fall Vineyard Hillside ~ Photo by Ron Cooper"" width=""200"" height=""133"" style=""margin: 5px; float: right;"" /><br />The Willamette Valley was recently included in the Huffington Post's Top 10 Wine Destinations World-wide. Coming in at number five, the Willamette Valley was touted as ""Much more down to earth than its California neighbor""_"" More countries and areas around the globe are being recognized for wine and we are proud to see the Willamette Valley included!&nbsp;</p>
<p class=""MsoNormal"">See the full Huffington Post article <a href=""http://travelblog.viator.com/top-10-wine-destinations-around-the-world/"" target=""_blank"">here</a>.</p>
<ul>
<li><a href=""/newsletters/nov-18-2013"">Back to newsletter</a></li>
</ul>
<ul>
</ul>",19,1,1383779136,1384380037,0,1,0,0,0,0
7243,13397,blog,,Importance of External Links to your Website,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Explore the history of mental illness and its treatments through the collections of Oregon's historic State Hospital, formerly known as the Oregon Insane Asylum.<br />2600 Center St. NE<br />Salem, OR 97301<br />971-599-1674<br /><a href=""http://www.oshmuseum.org"" target=""_blank"">www.oshmuseum.org</a></td>
<td><a href=""http://www.oshmuseum.org"" target=""_blank""><img src=""[site:url]sites/default/files/images/OSH_Museum_Small.jpg"" title=""Oregon State Hospital Museum of Mental Health ~ Salem, Oregon ~ www.oshmuseum.org"" width=""190"" height=""67"" style=""margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>",4,1,1358378724,1358378816,0,1,0,0,0,0
3800,7620,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>November 25-26</strong> - Travel Salem Administrative Office closed&nbsp;in observance of Thanksgiving</li>
<li><strong>November 26</strong> - Travel Cafe open, 10 a.m.-3 p.m.</li>
<li><strong>December 1&nbsp;-</strong> <a href=""http://www.travelsalem.com/newsletters/first-wednesday-holiday-traditions"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>December 24-25</strong> - Travel Salem&nbsp;Administrative Office &amp; Travel Cafe closed&nbsp;in observance of Christmas</li>
<li><strong>December 31-January 1</strong> - Travel Salem&nbsp;Administrative Office &amp; Travel Cafe closed&nbsp;in observance of&nbsp;New Year's</li>
</ul>
<p><a href=""/newsletters/volume-3-issue-15"">Back to newsletter</a></p>",4,1,1290214526,1290464184,0,1,0,0,0,0
3830,7688,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>December 1&nbsp;-</strong> <a href=""http://www.travelsalem.com/newsletters/first-wednesday-holiday-traditions-0"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>December 24-25</strong> - Travel Salem&nbsp;Administrative Office &amp; Travel Cafe closed&nbsp;in observance of Christmas</li>
<li><strong>December 31-January 1</strong> - Travel Salem&nbsp;Administrative Office &amp; Travel Cafe closed&nbsp;in observance of&nbsp;New Year's</li>
<li><strong>January&nbsp;5&nbsp;-</strong> <a href=""http://www.travelsalem.com/Events/Event-Calendar/2011-01-05"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>January 20</strong> - <a href=""http://www.travelsalem.com/Members/marketing-exchange-luncheons"" target=""_blank"">Marketing Exchange Luncheon</a> at Prudence Uncorked, 11:45 a.m.-1:15 p.m.</li>
</ul>
<p><a href=""/newsletters/volume-3-issue-16"">Back to newsletter</a></p>",4,1,1290559802,1291148175,0,1,0,0,0,0
4035,8085,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>February 2&nbsp;-</strong> <a href=""/newsletters/first-wednesday-love-city"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>February 10</strong> - <a href=""/newsletters/join-us-travel-salem-101-%E2%80%93-thursday-february-10th-330-5-pm"" target=""_blank"">Travel Salem 101</a>, Travel Cafe, 3:30-5 p.m. <strong>(RSVP REQUIRED)</strong></li>
<li><strong>February 17</strong> - Team Salem, YWCA, 12-1:30 p.m.<br /><strong>(RSVP required.</strong> Please contact Debbie McCune at 503-581-4325 ext. 28 or <a href=""mailto:dmccune@TravelSalem.com"">dmccune@TravelSalem.com</a>.)</li>
<li><strong>February 21</strong> - Travel Salem Administrative Office closed in observance of President's Day, Travel Cafe open 10 a.m.-4 p.m.</li>
<li><strong>March&nbsp;5&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-03-02"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>March 17</strong> - <a href=""/Members/marketing-exchange-luncheons"" target=""_blank"">Marketing Exchange Luncheon</a> at&nbsp;Dallas Event Center, 11:45 a.m.-1:15 p.m.</li>
</ul>
<p><a href=""/newsletters/volume-4-issue-1"">Back to newsletter</a></p>",4,1,1296170008,1297711413,0,1,0,0,0,0
4146,8237,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>February 17</strong> - Team Salem, YWCA, 12-1:30 p.m.<br /><strong>(RSVP required.</strong> Please contact Debbie McCune at 503-581-4325 ext. 28 or <a href=""mailto:dmccune@TravelSalem.com"">dmccune@TravelSalem.com</a>.)</li>
<li><strong>February 21</strong> - Travel Salem Administrative Office closed in observance of President's Day, Travel Cafe open 10 a.m.-4 p.m.</li>
<li><strong>March&nbsp;2&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-03-02"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>March 17</strong> - <a href=""/Members/marketing-exchange-luncheons"" target=""_blank"">Marketing Exchange Luncheon</a> at&nbsp;Dallas Event Center, 11:45 a.m.-1:15 p.m.</li>
<li><strong>April&nbsp;6&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-04-06"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
</ul>
<p><a href=""/newsletters/volume-4-issue-2"">Back to newsletter</a></p>",4,1,1297448447,1297711487,0,1,0,0,0,0
4180,8339,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>March 17</strong> - <a href=""http://www.travelsalem.com/ShoppingCart/index.php?p=product&amp;id=62&amp;parent=6"" target=""_blank"">Marketing Exchange Luncheon</a> at&nbsp;Dallas Event Center, 11:45 a.m.-1:15 p.m.</li>
<li><strong>April&nbsp;6&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-04-06"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>April&nbsp;14</strong> - Travel Salem 101, Travel Cafe, 3:30-5 p.m. <br />(<strong>RSVP REQUIRED:</strong> Christine Edick at <a href=""mailto:cedick@TravelSalem.com"">cedick@TravelSalem.com</a> or 503-581-4325 ext. 58)</li>
</ul>
<p><a href=""/newsletters/volume-4-issue-3"">Back to newsletter</a></p>",4,1,1299263497,1299263586,0,1,0,0,0,0
4397,8739,blog,,Important Upcoming Dates,"<p>Don't miss all the ways you can plug in. Save the following dates on your calendar to make sure you don't miss out!</p>
<ul>
<li><strong>May&nbsp;4&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-05-04"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
<li><strong>May 10</strong> - Go Downtown Greeters hosted by Travel Salem, Travel Cafe, 8:30-9:30 a.m.</li>
<li><strong>May 19</strong> - <a href=""http://www.travelsalem.com/ShoppingCart/index.php?p=product&amp;id=63&amp;parent=6"" target=""_blank"">Absolutely Fabulous Awards With a Twist</a> - MC by Erick Kountz, Positively Twisted - Northern Lights Theatre Pub - ON SALE NOW!</li>
<li><strong>June 1&nbsp;-</strong> <a href=""/Events/Event-Calendar/2011-06-01"" target=""_blank"">First Wednesday</a>, Travel Cafe, 5-8 p.m.</li>
</ul>
<p><a href=""/newsletters/volume-4-issue-4"">Back to newsletter</a></p>",4,1,1304196253,1304379694,0,1,0,0,0,0
